school_year,lea_id,school_id,lea_name,school_name,school_level,charter,supervisor_area,pct_nonwhite,pct_direct_cert,state_local_exp,growth_ela_all,growth_math_all
2018,010093,3040,COLUMBIA 93,SMITHTON MIDDLE,Middle,0,Central,0.38035961272475804,0.157676348547718,6999883.7985000005,0.13546091630965101,0.323863482843543
2018,010093,3060,COLUMBIA 93,JOHN B. LANGE MIDDLE,Middle,0,Central,0.503194888178914,0.5,5839869.5355,-0.392280768469687,0.227151949837002
2018,010093,4020,COLUMBIA 93,THOMAS BENTON ELEM.,Elementary,0,Central,0.662337662337662,0.99025974025974,2506313.3004,0.468195644310602,-0.203191936374104
2018,010093,4030,COLUMBIA 93,ALPHA HART LEWIS,Elementary,0,Central,0.570405727923628,1.05966587112172,3339274.97,-2.38297141683995,-1.10955117261876
2018,010093,4040,COLUMBIA 93,BLUE RIDGE ELEM.,Elementary,0,Central,0.717647058823529,0.416470588235294,3453508.6410000003,-0.65913595546027,-0.675829595953391
2018,010093,4050,COLUMBIA 93,CEDAR RIDGE ELEM.,Elementary,0,Central,0.404878048780488,0.536585365853659,3127988.2054,-0.199960070268383,-1.54181783979219
2018,010093,4055,COLUMBIA 93,DERBY RIDGE ELEM.,Elementary,0,Central,0.631578947368421,0.9934210526315791,3617474.98,-1.14782949279549,-0.163630142013391
2018,010093,4060,COLUMBIA 93,FAIRVIEW ELEM.,Elementary,0,Central,0.30784708249497,0.25553319919517103,3754358.57,0.335959455206709,0.542557418536046
2018,010093,4070,COLUMBIA 93,ELIOT BATTLE ELEMENTARY,Elementary,0,Central,0.542372881355932,0.987893462469734,3535562.8638000004,-1.26378559446962,0.00744727277591789
2018,010093,5000,COLUMBIA 93,ULYSSES S. GRANT ELEM.,Elementary,0,Central,0.368055555555556,0.225694444444444,2425573.268,1.44132267407016,1.06584723306523
2018,010093,5010,COLUMBIA 93,MARY PAXTON KEELEY ELEM.,Elementary,0,Central,0.432900432900433,0.266955266955267,4694603.1732,1.6473908710593,1.37321997562561
